datetime,open,high,low,close,volume
2023-08-25,26163.49,26294.53,25750.0,26049.39,10926.33773703
2023-08-26,26049.4,26115.44,25971.44,26009.61,1862.15021008
2023-08-27,26009.62,26171.87,25961.81,26091.16,2069.84831133
2023-08-28,26091.16,26232.88,25850.0,26101.04,5460.42038393
2023-08-29,26101.03,28184.89,25903.18,27717.98,21402.10102797
2023-08-30,27717.15,27775.0,27015.75,27306.06,9793.95679478
2023-08-31,27306.06,27576.99,25660.61,25932.45,14462.02738125
2023-09-01,25931.51,26142.28,25307.37,25794.88,14995.72610123
2023-09-02,25795.61,25982.48,25707.3,25867.83,3810.77429103
2023-09-03,25867.82,26123.0,25792.29,25969.83,3434.5195669
2023-09-04,25969.83,26093.07,25627.0,25816.13,4635.8154655
2023-09-05,25816.14,25884.04,25551.36,25783.91,6051.14811848
2023-09-06,25782.49,26025.78,25358.0,25747.63,9374.33792185
2023-09-07,25747.63,26440.55,25595.8,26276.3,10885.13902329
2023-09-08,26276.38,26460.41,25640.1,25906.34,11149.95850667
2023-09-09,25906.33,25942.69,25791.45,25897.82,2225.82211069
2023-09-10,25897.82,26023.89,25578.01,25831.76,4361.60285333
2023-09-11,25831.77,25891.6,24900.0,25152.14,13404.11510617
2023-09-12,25152.13,26556.91,25120.76,25840.61,19789.48058328
2023-09-13,25839.95,26413.59,25763.43,26226.65,10099.7383701
2023-09-14,26227.16,26869.06,26128.25,26532.76,12929.08237721
2023-09-15,26532.5,26892.65,26213.96,26602.42,9345.93913701
2023-09-16,26601.71,26777.0,26453.32,26569.69,4132.04817572
2023-09-17,26569.69,26626.49,26405.04,26530.95,3252.26976131
2023-09-18,26530.96,27427.34,26382.13,26764.49,17493.70820354
2023-09-19,26764.03,27500.0,26666.93,27216.13,14386.07884728
2023-09-20,27216.52,27393.78,26798.98,27123.94,11590.24027633
2023-09-21,27122.65,27163.48,26359.7,26564.54,11801.98943642
2023-09-22,26564.54,26742.86,26467.94,26578.4,8563.0523313
2023-09-23,26578.4,26638.58,26513.0,26579.6,2597.25705711
2023-09-24,26579.59,26731.1,26118.86,26250.24,4587.80529114
2023-09-25,26248.17,26444.95,25983.78,26296.08,10762.98401397
2023-09-26,26296.07,26397.59,26080.0,26208.44,7016.42122845
2023-09-27,26208.43,26830.0,26088.37,26357.62,14123.89690964
2023-09-28,26357.56,27313.86,26321.37,27027.14,18975.87763693
2023-09-29,27027.44,27238.9,26661.71,26907.0,12712.27177691
2023-09-30,26905.57,27097.25,26884.86,26961.0,4413.30948101
2023-10-01,26961.0,28062.62,26955.25,27995.46,8747.06888783
2023-10-02,27995.46,28613.37,27302.3,27504.04,25148.25341854
2023-10-03,27504.03,27672.12,27160.47,27428.96,14334.10857629
2023-10-04,27428.96,27842.38,27208.65,27786.75,10238.17053376
2023-10-05,27786.12,28140.0,27358.05,27412.96,14136.04783544
2023-10-06,27413.15,28288.88,27173.41,27945.17,12908.75146274
2023-10-07,27945.17,28040.84,27861.2,27976.43,3489.91595717
2023-10-08,27976.44,28109.94,27708.6,27933.55,4118.56381073
2023-10-09,27933.54,28003.7,27268.63,27596.67,10218.62556021
2023-10-10,27596.67,27739.94,27291.81,27393.29,10265.79357936
2023-10-11,27393.28,27478.61,26521.32,26869.19,16466.26612207
2023-10-12,26867.97,26939.55,26537.72,26750.51,7881.21504857
2023-10-13,26752.06,27122.24,26662.62,26863.53,8694.60097059
2023-10-14,26863.54,26988.12,26797.0,26851.71,2786.76009652
2023-10-15,26851.71,27301.37,26806.06,27186.13,6215.85130529
2023-10-16,27186.13,30000.0,27135.92,28520.24,36471.7502374
2023-10-17,28520.24,28637.21,28083.19,28408.83,14171.43180714
2023-10-18,28408.51,28999.98,28151.6,28326.51,11820.68114047
2023-10-19,28326.24,28938.96,28122.57,28735.34,12662.68000489
2023-10-20,28734.51,30248.0,28591.85,29684.73,20095.91529217
2023-10-21,29684.73,30369.0,29475.06,29924.84,6369.9347533
2023-10-22,29925.91,30275.0,29670.0,30004.15,5720.28965895
2023-10-23,30004.14,35000.0,29890.89,33087.58,33228.46734771
2023-10-24,33079.72,35157.23,32851.45,33922.52,38506.35962554
2023-10-25,33921.66,35144.0,33690.91,34506.35,18668.45817435
2023-10-26,34504.33,34843.04,33735.86,34154.71,15867.44697165
2023-10-27,34153.35,34249.99,33400.0,33906.09,13879.04330119
2023-10-28,33905.96,34500.0,33867.38,34085.42,4372.52724873
2023-10-29,34085.42,34763.0,33937.31,34534.48,5547.09585659
2023-10-30,34534.48,34871.0,34077.9,34493.79,10183.77616922
2023-10-31,34493.51,34732.18,34038.79,34656.4,9282.02866788
2023-11-01,34656.38,35647.19,34079.46,35440.1,16197.45981756
2023-11-02,35440.1,35997.8,34311.73,34950.0,13455.65527035
2023-11-03,34947.92,34954.6,34100.0,34731.27,13961.70014519
2023-11-04,34730.32,35278.4,34599.85,35087.01,4696.70148339
2023-11-05,35087.43,35410.0,34500.0,35035.42,5892.67329337
2023-11-06,35035.79,35294.12,34753.66,35059.46,7088.27153194
2023-11-07,35059.46,35963.0,34530.67,35416.28,13841.59195597
2023-11-08,35416.63,36113.59,35103.14,35639.13,12253.15808483
2023-11-09,35639.13,37999.0,35555.16,36706.59,29045.85195583
2023-11-10,36704.01,37548.8,36334.46,37324.83,15183.168535
2023-11-11,37324.84,37424.03,36701.5,37139.12,5344.45382766
2023-11-12,37139.94,37247.0,36740.9,37086.03,3317.50278576
2023-11-13,37086.5,37442.48,36351.0,36475.67,10543.29564712
2023-11-14,36475.68,36756.16,34758.64,35554.09,16008.49077729
2023-11-15,35554.1,37987.0,35358.45,37885.35,19941.6757032
2023-11-16,37885.35,37958.75,35511.11,36161.15,18455.96829165
2023-11-17,36161.15,36831.99,35869.0,36630.38,12218.85138403
2023-11-18,36631.56,36857.15,36205.89,36594.89,3468.39821362
2023-11-19,36596.14,37546.62,36404.52,37391.19,4366.44892344
2023-11-20,37389.06,37784.07,36720.0,37475.64,14114.01039926
2023-11-21,37472.76,37675.77,35744.9,35751.89,20837.73934338
2023-11-22,35755.33,37875.0,35633.0,37424.31,17606.97239528
2023-11-23,37424.31,37653.67,36888.0,37304.05,7211.31754936
2023-11-24,37304.04,38454.0,37257.56,37745.84,17507.8900414
2023-11-25,37746.29,37920.27,37615.91,37805.99,3567.42244915
2023-11-26,37806.84,37842.17,37156.72,37462.79,6113.0562518
2023-11-27,37462.01,37578.42,36715.1,37241.63,13510.45476059
2023-11-28,37241.64,38425.96,36873.55,37838.26,18156.47258233
2023-11-29,37838.26,38480.0,37581.93,37863.84,15162.68883049
2023-11-30,37864.79,38152.18,37500.0,37732.27,8081.19248391
2023-12-01,37732.27,39000.0,37618.25,38703.54,16395.90197806
2023-12-02,38706.55,39740.0,38660.03,39478.95,7540.7688183
2023-12-03,39467.42,40221.22,39293.02,39984.81,7153.15663784
2023-12-04,39984.81,42410.46,39983.6,41987.24,21993.05995554
2023-12-05,41985.53,45000.0,41384.03,44084.39,24018.76035474
2023-12-06,44086.33,44290.37,43369.0,43764.05,15977.55938336
2023-12-07,43766.41,44057.23,42846.53,43280.95,13055.36691088
2023-12-08,43281.11,44754.99,43087.17,44192.87,13579.40860176
2023-12-09,44192.86,44384.68,43586.14,43723.25,5469.40708431
2023-12-10,43722.84,44049.51,43562.06,43793.68,3919.09423649
2023-12-11,43793.67,43811.81,40150.0,41229.61,25524.67094691
2023-12-12,41229.61,42088.56,40636.51,41477.39,13414.86773655
2023-12-13,41477.6,43475.0,40553.15,42885.54,15798.66423037
2023-12-14,42887.39,43442.15,41426.76,43027.77,15434.25971384
2023-12-15,43027.77,43095.71,41640.51,41933.89,10861.72864667
2023-12-16,41934.84,42680.2,41626.66,42237.29,5315.65582307
2023-12-17,42235.23,42367.82,41222.0,41349.59,6649.06495765
2023-12-18,41349.59,42754.79,40508.01,42650.01,13394.33474824
2023-12-19,42650.01,43461.86,41780.0,42266.22,13403.93447528
2023-12-20,42266.25,44324.86,42184.48,43674.77,19307.1089644
2023-12-21,43673.11,44250.0,43295.78,43875.32,13170.9728222
2023-12-22,43875.56,44424.36,43412.82,44013.73,10733.55348079
2023-12-23,44013.65,44033.84,43333.35,43726.35,4075.08953972
2023-12-24,43728.36,43985.67,42614.17,43025.03,4947.00165569
2023-12-25,43025.02,43818.29,42755.35,43589.67,4799.73104807
2023-12-26,43589.67,43605.0,41600.67,42515.53,13035.02745535
2023-12-27,42521.21,43709.98,42111.47,43474.4,12917.48404475
2023-12-28,43469.06,43830.34,42265.08,42581.23,13583.91599843
2023-12-29,42581.23,43137.1,41300.0,42063.45,16756.43323881
2023-12-30,42064.22,42593.73,41518.19,42141.03,11609.82377015
2023-12-31,42139.32,42850.0,41964.68,42288.06,11397.57303743
2024-01-01,42288.58,44240.8,42175.65,44220.78,7977.72851143
2024-01-02,44220.78,45925.82,44195.13,44972.8,29583.38407747
2024-01-03,44972.81,45519.32,40625.68,42862.44,32281.85234351
2024-01-04,42860.58,44800.0,42650.0,44193.29,18193.81684353
2024-01-05,44198.35,44443.37,42450.0,44186.59,18073.09561495
2024-01-06,44187.76,44260.95,43436.5,43992.44,5691.43460343
2024-01-07,43992.79,44510.01,43629.7,43950.28,5931.34650683
2024-01-08,43954.52,47330.0,43200.44,46995.1,26447.17326625
2024-01-09,46995.09,47901.0,44701.54,46124.08,26305.56366042
2024-01-10,46120.79,47732.5,44320.01,46666.11,36534.39765866
2024-01-11,46678.54,49102.29,45555.55,46342.66,38150.89478822
2024-01-12,46344.96,46522.2,41444.97,42773.03,46862.43347199
2024-01-13,42775.1,43250.0,42427.0,42839.33,10998.76404264
2024-01-14,42839.32,43064.13,41680.73,41697.33,7834.26155365
2024-01-15,41698.13,43331.91,41680.0,42490.16,10869.45830576
2024-01-16,42481.69,43569.23,42028.02,43130.45,18180.4405406
2024-01-17,43130.35,43185.47,42160.0,42739.49,16381.8407159
2024-01-18,42737.68,42877.22,40600.05,41293.5,25097.42399202
2024-01-19,41290.57,42159.52,40236.49,41624.07,22745.55271173
2024-01-20,41623.94,41846.15,41418.55,41666.67,4836.63124969
2024-01-21,41666.67,41858.59,41472.49,41554.05,3138.26294449
2024-01-22,41553.92,41658.0,39372.44,39524.27,26539.34338688
2024-01-23,39524.27,40144.49,38501.0,39878.3,21966.56334645
2024-01-24,39878.28,40527.26,39382.15,40077.78,17438.97734668
2024-01-25,40079.87,40282.87,39503.0,39941.66,12978.7331205
2024-01-26,39941.66,42243.14,39805.95,41814.8,19359.37921096
2024-01-27,41814.96,42199.99,41383.94,42126.55,3774.45056434
2024-01-28,42126.55,42839.07,41617.53,42034.59,4298.44263812
2024-01-29,42034.57,43326.77,41787.35,43306.18,12529.09255982
2024-01-30,43303.3,43872.99,42680.2,42942.78,16384.61219735
2024-01-31,42937.72,43741.94,42265.77,42548.08,15320.62044085
2024-02-01,42545.47,43276.19,41846.04,43078.81,11526.63383073
2024-02-02,43080.38,43700.0,42527.58,43181.66,12202.24125895
2024-02-03,43183.62,43358.13,42863.58,43010.67,2254.45335539
2024-02-04,43007.82,43100.0,42228.01,42568.55,2643.251649
2024-02-05,42571.91,43520.0,42235.0,42657.67,8756.87806894
2024-02-06,42658.3,43372.79,42516.07,43095.79,7940.36830921
2024-02-07,43097.16,44430.0,42760.44,44343.61,12440.36853251
2024-02-08,44345.94,45637.38,44335.0,45305.2,19283.80580787
2024-02-09,45304.83,48230.02,45252.93,47160.41,22108.85067543
2024-02-10,47157.01,48179.43,46889.53,47767.06,5663.309891
2024-02-11,47767.06,48614.0,47590.3,48316.3,5243.1260706
2024-02-12,48321.14,50363.42,47715.67,49941.81,18545.08725852
2024-02-13,49941.95,50423.42,48327.81,49725.36,20471.56790372
2024-02-14,49724.55,52111.0,49253.92,51858.59,20249.94369733
2024-02-15,51858.51,52890.0,51353.49,51934.29,18465.04404385
2024-02-16,51935.23,52608.2,51597.87,52162.64,13816.27351282
2024-02-17,52162.65,52214.05,50642.36,51666.22,5387.3486576
2024-02-18,51666.23,52400.0,51174.38,52153.63,3997.17143898
2024-02-19,52153.63,52501.01,51687.98,51787.05,6009.01451962
2024-02-20,51787.05,53000.0,50764.01,52277.52,15888.87599974
2024-02-21,52277.53,52394.91,50628.6,51851.67,13735.03407249
2024-02-22,51851.46,52076.0,50905.65,51258.7,13104.51408087
2024-02-23,51260.29,51512.68,50513.01,50747.05,11679.16625824
2024-02-24,50746.98,51696.19,50576.55,51570.65,3448.96576791
2024-02-25,51568.63,51967.82,51275.01,51731.0,3617.40106809
2024-02-26,51730.96,54980.0,50901.23,54533.48,22422.38763854
2024-02-27,54530.32,57646.81,54490.8,57077.07,28791.48651731
2024-02-28,57077.08,64100.0,56723.48,62518.9,48265.6721171
2024-02-29,62520.06,63675.48,60355.61,61179.03,36825.89535085
2024-03-01,61179.03,63267.18,60788.33,62436.72,24696.65692545
2024-03-02,62439.74,62500.0,61623.39,62045.78,6882.38410251
2024-03-03,62045.78,63260.0,61388.0,63154.49,7314.17629968
2024-03-04,63155.74,68602.98,62300.0,68360.14,40600.36656889
2024-03-05,68356.7,69324.58,59224.68,63800.78,65575.09537327
2024-03-06,63802.15,67654.06,62832.39,66122.28,34655.98799427
2024-03-07,66115.48,68098.09,65599.63,66938.21,22228.36739914
2024-03-08,66938.21,70199.0,66157.09,68289.16,33749.52797544
2024-03-09,68289.16,68700.41,68047.62,68480.0,9005.50992187
2024-03-10,68480.01,70000.0,68221.13,69032.12,12163.05713369
2024-03-11,69032.8,72943.98,67112.21,72110.98,32332.72583229
2024-03-12,72110.98,73027.63,68603.0,71475.93,29420.19277654
2024-03-13,71473.43,73709.99,71337.3,73135.04,21455.92195688
2024-03-14,73135.04,73835.57,68454.47,71364.58,34226.602618
2024-03-15,71364.58,72414.96,65565.7,69506.88,40195.84231178
2024-03-16,69514.87,70050.0,64774.05,65254.22,16532.825303
2024-03-17,65254.22,68877.82,64505.0,68343.64,12631.85084112
2024-03-18,68354.29,68933.71,66562.65,67613.04,20057.37580028
2024-03-19,67609.39,68136.39,61506.0,61906.27,40111.97553957
2024-03-20,61902.57,68150.0,60771.14,67858.8,38590.78345488
2024-03-21,67855.88,68234.56,64525.0,65484.7,18523.96247162
2024-03-22,65478.98,66651.1,62258.36,63814.56,17807.65930238
2024-03-23,63814.56,66029.09,63013.19,63998.86,7395.08270425
2024-03-24,63998.87,67637.6,63785.57,67204.93,6535.8276512
2024-03-25,67212.69,71269.92,66381.84,69890.28,22228.13803338
2024-03-26,69895.6,71582.96,69269.69,69992.4,15697.73440865
2024-03-27,69994.9,71789.85,68369.62,69435.96,18703.73738295
2024-03-28,69437.16,71635.99,68841.01,70801.18,15224.17928189
2024-03-29,70804.06,70941.7,69036.95,69903.75,7365.03204354
2024-03-30,69903.74,70363.25,69569.03,69626.87,3262.62331859
2024-03-31,69623.86,71399.91,69587.86,71288.9,4424.66955382
2024-04-01,71291.5,71313.8,68055.15,69681.82,13916.60016523
2024-04-02,69681.85,69711.0,64521.61,65464.14,23496.58634089
2024-04-03,65472.0,66944.06,64500.0,65987.92,14506.55934744
2024-04-04,65984.18,69367.19,65073.95,68525.23,18624.08140025
2024-04-05,68528.69,68783.99,66000.0,67856.51,15515.82134206
2024-04-06,67856.51,69685.0,67469.19,68919.89,3985.44167764
2024-04-07,68919.57,70312.0,68846.23,69350.34,5766.41938443
2024-04-08,69350.36,72777.0,69037.33,71622.53,16648.69284289
2024-04-09,71616.31,71761.37,68200.0,69117.01,15143.52341376
2024-04-10,69115.79,71159.6,67463.07,70634.04,16655.987797
2024-04-11,70638.4,71305.86,69530.0,70020.73,11001.16448135
2024-04-12,70020.71,71265.74,65110.31,67148.61,23509.75554216
2024-04-13,67148.62,69100.0,60822.01,64024.77,27548.47240557
2024-04-14,64021.36,65890.91,62150.0,65777.05,21604.05147827
2024-04-15,65764.56,66928.82,62315.08,63452.18,21672.73701332
2024-04-16,63452.18,64400.0,61645.09,63814.94,17710.28213211
2024-04-17,63814.94,64524.14,59648.33,61279.36,21812.15297865
2024-04-18,61275.73,64210.0,60816.07,63513.85,15249.84211445
2024-04-19,63514.84,65498.99,59573.32,63848.37,22838.07934159
2024-04-20,63841.96,65463.08,63121.15,64968.87,5157.40726514
2024-04-21,64960.82,65725.81,64250.0,64952.92,4487.48723219
2024-04-22,64952.92,67272.73,64520.0,66859.17,10977.05178637
2024-04-23,66856.07,67225.66,65823.66,66414.16,8840.16749844
2024-04-24,66418.0,67077.97,63542.56,64255.78,15083.5524347
2024-04-25,64255.77,65287.69,62747.18,64484.44,13256.29877715
2024-04-26,64484.44,64810.0,63287.76,63742.39,10151.96247701
2024-04-27,63742.39,63900.0,62389.0,63422.0,5312.16741262
2024-04-28,63422.34,64333.33,62743.81,63108.94,4415.96831554
2024-04-29,63109.76,64200.0,61741.01,63844.85,10712.13554316
2024-04-30,63845.01,64727.81,59040.3,60622.1,21106.65540758
2024-05-01,60621.2,60785.49,56500.0,58265.59,26611.9312734
2024-05-02,58267.81,59641.03,56903.79,59071.89,13593.00905888
2024-05-03,59070.3,63365.72,58821.05,62913.03,15954.29032707
2024-05-04,62913.03,64546.0,62565.82,63902.88,6414.57464352
2024-05-05,63902.88,64636.75,62908.34,64023.45,4474.5195919
2024-05-06,64023.45,65523.44,62704.48,63162.24,11241.77217344
2024-05-07,63161.35,64415.06,62252.64,62315.76,8994.93773002
2024-05-08,62315.75,63013.05,60851.04,61169.53,7486.42596849
2024-05-09,61169.53,63424.14,60601.6,63073.57,8360.0553824
2024-05-10,63073.55,63470.0,60150.0,60787.47,11511.12990976
2024-05-11,60787.99,61482.0,60450.13,60814.63,2338.06810837
2024-05-12,60814.64,61843.45,60576.05,61453.02,2694.97577935
2024-05-13,61453.01,63456.18,60738.51,62932.37,9170.80865115
2024-05-14,62927.44,63103.02,61024.51,61539.84,13456.61307634
2024-05-15,61539.7,66480.0,61299.57,66244.69,21821.38858725
2024-05-16,66244.68,66772.83,64588.5,65252.18,12012.70197182
2024-05-17,65252.17,67500.0,65113.46,67046.33,11710.00723895
2024-05-18,67046.34,67407.79,66624.06,66923.87,3880.58113972
2024-05-19,66923.87,67701.91,65852.02,66261.62,3565.11346165
2024-05-20,66260.04,71560.9,66057.03,71432.17,20415.88691709
2024-05-21,71432.16,71980.0,69146.01,70142.84,16102.06132545
2024-05-22,70142.88,70659.99,68887.52,69109.93,10889.10300904
2024-05-23,69109.93,70066.95,66259.0,67940.45,14340.27843589
2024-05-24,67932.79,69278.75,66587.91,68547.8,10374.95988085
2024-05-25,68545.52,69605.03,68487.44,69289.67,2501.11901959
2024-05-26,69289.69,69522.0,68097.38,68473.72,2037.67329089
2024-05-27,68470.8,70613.39,68210.12,69368.72,5384.62278063
2024-05-28,69366.31,69533.96,67194.59,68321.98,11975.93086328
2024-05-29,68321.99,68864.11,67081.66,67569.45,8970.02059069
2024-05-30,67569.44,69536.89,67092.91,68338.58,11841.26381893
2024-05-31,68338.58,69024.71,66584.47,67472.41,10690.85876224
2024-06-01,67473.07,67837.33,67371.28,67719.29,1949.57008052
2024-06-02,67719.29,68411.0,67260.0,67735.52,2997.15241527
2024-06-03,67731.14,70295.78,67568.0,68791.0,11884.90882705
2024-06-04,68791.04,71108.9,68542.37,70542.32,18042.19396496
2024-06-05,70541.68,71804.13,70356.49,71121.11,10123.1802918
2024-06-06,71120.65,71650.56,70093.98,70773.64,7716.5079994
2024-06-07,70773.63,71974.04,68298.55,69324.53,13768.98185265
2024-06-08,69326.71,69546.58,69126.22,69304.05,2631.94610412
2024-06-09,69303.8,69848.94,69123.99,69637.87,1826.03995531
2024-06-10,69641.08,70187.53,69141.51,69497.73,6088.40363232
2024-06-11,69495.97,69547.82,66018.69,67316.53,17354.68915468
2024-06-12,67316.52,70032.0,66883.32,68248.6,17140.01139413
2024-06-13,68248.59,68474.49,66200.0,66738.85,11916.13211129
2024-06-14,66746.46,67322.72,65005.0,66004.39,11520.15791899
2024-06-15,66004.36,66428.57,65800.86,66192.0,2004.1421548
2024-06-16,66192.0,66931.18,65999.0,66628.75,2118.65163435
2024-06-17,66629.38,67274.96,65050.0,66481.81,14487.64060903
2024-06-18,66481.81,66574.33,64010.01,65152.8,15937.73176483
2024-06-19,65150.9,65709.26,64635.48,64943.79,4958.38361329
2024-06-20,64945.67,66455.52,64500.0,64840.88,9346.70807899
2024-06-21,64840.89,65017.1,63300.93,64120.28,9816.79599936
2024-06-22,64120.28,64523.91,63910.01,64235.01,2324.21500373
2024-06-23,64235.0,64499.95,63125.75,63171.43,2054.79092364
2024-06-24,63169.36,63343.91,58414.28,60263.0,21418.04594647
2024-06-25,60262.16,62400.0,60217.36,61789.71,15201.5824773
2024-06-26,61794.47,62470.0,60656.8,60816.68,11392.79835017
2024-06-27,60818.86,62346.16,60546.94,61615.39,10530.35898848
2024-06-28,61611.43,62170.62,59868.0,60313.35,11381.0258738
2024-06-29,60312.36,61122.66,60273.8,60885.67,3199.03650127
2024-06-30,60884.44,62942.67,60611.01,62668.26,4263.22924826
2024-07-01,62669.14,63801.26,62448.46,62830.13,12326.70696465
2024-07-02,62830.94,63223.57,61000.0,62040.22,10688.64132628
2024-07-03,62039.44,62197.01,59332.76,60145.01,12066.71677065
2024-07-04,60145.01,60429.27,56709.73,57042.14,17969.35692426
